AIRPORT_TYPE,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,SERVICE_CLASS,REV_ACRFT_DEP_PERF_510,REV_ENP_FREIGHT_217,REV_ENP_MAIL_219
D,11618,EWR,"Newark, NJ",K,354.00,0.00,0.00
D,10272,ALS,"Alamosa, CO",K,128.00,0.00,0.00
D,13931,ORF,"Norfolk, VA",K,218.00,0.00,0.00
D,13796,OAK,"Oakland, CA",K,403.00,0.00,0.00
D,15919,XNA,"Fayetteville, AR",K,317.00,0.00,0.00
D,11013,CIU,"Sault Ste. Marie, MI",K,177.00,0.00,0.00
D,13851,OKC,"Oklahoma City, OK",K,1269.00,0.00,0.00
D,13871,OMA,"Omaha, NE",K,1366.00,0.00,0.00
D,11778,FSM,"Fort Smith, AR",K,149.00,0.00,0.00
D,13891,ONT,"Ontario, CA",K,741.00,0.00,0.00
D,11953,GNV,"Gainesville, FL",K,6.00,0.00,0.00
D,14108,PIA,"Peoria, IL",K,1.00,0.00,0.00
D,14100,PHL,"Philadelphia, PA",K,124.00,0.00,0.00
D,14107,PHX,"Phoenix, AZ",K,4290.00,0.00,0.00
D,14122,PIT,"Pittsburgh, PA",K,573.00,0.00,0.00
D,13241,MEI,"Meridian, MS",K,148.00,0.00,0.00
D,14057,PDX,"Portland, OR",K,1279.00,0.00,0.00
D,14307,PVD,"Providence, RI",K,270.00,0.00,0.00
D,14492,RDU,"Raleigh/Durham, NC",K,52.00,0.00,0.00
D,14570,RNO,"Reno, NV",K,1094.00,0.00,0.00
D,14524,RIC,"Richmond, VA",K,116.00,0.00,0.00
D,14842,SJT,"San Angelo, TX",K,60.00,0.00,0.00
D,14633,RST,"Rochester, MN",K,173.00,0.00,0.00
D,14576,ROC,"Rochester, NY",K,291.00,0.00,0.00
D,14893,SMF,"Sacramento, CA",K,1776.00,0.00,0.00
D,15016,STL,"St. Louis, MO",K,781.00,0.00,0.00
D,14489,RDM,"Bend/Redmond, OR",K,1113.00,0.00,0.00
D,14869,SLC,"Salt Lake City, UT",K,9134.00,0.00,0.00
D,11525,EKO,"Elko, NV",K,91.00,0.00,0.00
D,14683,SAT,"San Antonio, TX",K,445.00,0.00,0.00
D,12519,JMS,"Jamestown, ND",K,220.00,0.00,0.00
D,14679,SAN,"San Diego, CA",K,2475.00,0.00,0.00
D,14771,SFO,"San Francisco, CA",K,9764.00,0.00,0.00
D,14831,SJC,"San Jose, CA",K,1787.00,0.00,0.00
D,13127,LWS,"Lewiston, ID",K,269.00,0.00,0.00
D,14843,SJU,"San Juan, PR",K,4.00,,
D,12899,LBF,"North Platte, NE",K,144.00,0.00,0.00
D,14908,SNA,"Santa Ana, CA",K,624.00,0.00,0.00
D,14747,SEA,"Seattle, WA",K,5059.00,0.00,0.00
D,14487,RDD,"Redding, CA",K,356.00,0.00,0.00
D,14814,SHV,"Shreveport, LA",K,4.00,0.00,0.00
D,11775,FSD,"Sioux Falls, SD",K,654.00,0.00,0.00
D,12094,HDN,"Hayden, CO",K,286.00,0.00,0.00
D,13061,LRD,"Laredo, TX",K,93.00,0.00,0.00
D,15096,SYR,"Syracuse, NY",K,407.00,0.00,0.00
D,12902,LBL,"Liberal, KS",K,140.00,0.00,0.00
D,15304,TPA,"Tampa, FL",K,1.00,,
D,15376,TUS,"Tucson, AZ",K,1370.00,0.00,0.00
D,15370,TUL,"Tulsa, OK",K,967.00,0.00,0.00
D,10779,BTM,"Butte, MT",K,167.00,0.00,0.00
D,10155,ACT,"Waco, TX",K,1.00,,
D,12264,IAD,"Washington, DC",K,1004.00,0.00,0.00
D,11278,DCA,"Washington, DC",K,312.00,0.00,0.00
D,12197,HPN,"White Plains, NY",K,311.00,0.00,0.00
D,12278,ICT,"Wichita, KS",K,592.00,0.00,0.00
D,14960,SPS,"Wichita Falls, TX",K,1.00,,
D,10423,AUS,"Austin, TX",K,992.00,0.00,0.00
D,11982,GRK,"Killeen, TX",K,8.00,0.00,0.00
D,10561,BFL,"Bakersfield, CA",K,321.00,0.00,0.00
D,11140,CRP,"Corpus Christi, TX",K,46.00,0.00,0.00
D,11996,GSP,"Greer, SC",K,337.00,0.00,0.00
D,13360,MLB,"Melbourne, FL",K,2.00,,
D,13158,MAF,"Midland/Odessa, TX",K,398.00,0.00,0.00
D,14288,PUB,"Pueblo, CO",K,141.00,0.00,0.00
D,14986,SRQ,"Sarasota/Bradenton, FL",K,85.00,0.00,0.00
D,15569,VCT,"Victoria, TX",K,148.00,0.00,0.00
D,14685,SAV,"Savannah, GA",K,151.00,0.00,0.00
D,11481,ECP,"Panama City, FL",K,30.00,0.00,0.00
D,14696,SBN,"South Bend, IN",K,648.00,0.00,0.00
D,11884,GEG,"Spokane, WA",K,887.00,0.00,0.00
D,14783,SGF,"Springfield, MO",K,79.00,0.00,0.00
D,15249,TLH,"Tallahassee, FL",K,1.00,,
D,16218,YUM,"Yuma, AZ",K,130.00,0.00,0.00
D,12511,JLN,"Joplin, MO",K,166.00,0.00,0.00
D,11337,DLH,"Duluth, MN",K,300.00,0.00,0.00
D,13422,MOB,"Mobile, AL",K,170.00,0.00,0.00
D,10559,BFI,"Seattle, WA",K,1.00,,
D,10713,BOI,"Boise, ID",K,2093.00,0.00,0.00
D,14698,SBP,"San Luis Obispo, CA",K,909.00,0.00,0.00
D,10967,CGI,"Cape Girardeau, MO",K,121.00,0.00,0.00
D,13029,LNK,"Lincoln, NE",K,22.00,0.00,0.00
D,14802,SHD,"Staunton, VA",K,174.00,0.00,0.00
D,11288,DEC,"Decatur, IL",K,129.00,0.00,0.00
D,14588,ROW,"Roswell, NM",K,242.00,0.00,0.00
D,15138,TBN,"Fort Leonard Wood, MO",K,125.00,0.00,0.00
D,11003,CID,"Cedar Rapids/Iowa City, IA",K,511.00,0.00,0.00
D,11612,EVV,"Evansville, IN",K,105.00,0.00,0.00
D,15412,TYS,"Knoxville, TN",K,251.00,0.00,0.00
D,10141,ABR,"Aberdeen, SD",K,178.00,0.00,0.00
D,14457,RAP,"Rapid City, SD",K,534.00,0.00,0.00
D,10333,APN,"Alpena, MI",K,139.00,0.00,0.00
D,16869,XWA,"Williston, ND",K,314.00,0.00,0.00
D,11111,COU,"Columbia, MO",K,300.00,0.00,0.00
D,14321,PWM,"Portland, ME",K,30.00,0.00,0.00
D,14237,PRC,"Prescott, AZ",K,181.00,0.00,0.00
D,10617,BIH,"Bishop, CA",K,214.00,0.00,0.00
D,14252,PSC,"Pasco/Kennewick/Richland, WA",K,869.00,0.00,0.00
D,10135,ABE,"Allentown/Bethlehem/Easton, PA",K,9.00,0.00,0.00
D,10785,BTV,"Burlington, VT",K,118.00,0.00,0.00
D,11603,EUG,"Eugene, OR",K,910.00,0.00,0.00
D,11921,GJT,"Grand Junction, CO",K,694.00,0.00,0.00
D,10918,CDC,"Cedar City, UT",K,155.00,0.00,0.00
D,13296,MHT,"Manchester, NH",K,3.00,0.00,0.00
D,13264,MFR,"Medford, OR",K,851.00,0.00,0.00
D,14711,SCE,"State College, PA",K,135.00,0.00,0.00
D,13476,MRY,"Monterey, CA",K,596.00,0.00,0.00
D,13502,MTJ,"Montrose/Delta, CO",K,253.00,0.00,0.00
D,13184,MBS,"Saginaw/Bay City/Midland, MI",K,78.00,0.00,0.00
D,14689,SBA,"Santa Barbara, CA",K,496.00,0.00,0.00
D,11233,CYS,"Cheyenne, WY",K,97.00,0.00,0.00
D,11977,GRB,"Green Bay, WI",K,299.00,0.00,0.00
D,10558,BFF,"Scottsbluff, NE",K,145.00,0.00,0.00
D,11587,ESC,"Escanaba, MI",K,173.00,0.00,0.00
D,11823,FWA,"Fort Wayne, IN",K,611.00,0.00,0.00
D,11695,FLG,"Flagstaff, AZ",K,323.00,0.00,0.00
D,10747,BRO,"Brownsville, TX",K,192.00,0.00,0.00
D,13290,MHK,"Manhattan/Ft. Riley, KS",K,159.00,0.00,0.00
D,12951,LFT,"Lafayette, LA",K,1.00,0.00,0.00
D,12915,LCH,"Lake Charles, LA",K,32.00,0.00,0.00
D,13577,MYR,"Myrtle Beach, SC",K,5.00,0.00,0.00
D,11076,CMX,"Hancock/Houghton, MI",K,141.00,0.00,0.00
D,14193,PNS,"Pensacola, FL",K,69.00,0.00,0.00
D,12177,HOB,"Hobbs, NM",K,173.00,0.00,0.00
D,11049,CLL,"College Station/Bryan, TX",K,104.00,0.00,0.00
D,12206,HRL,"Harlingen/San Benito, TX",K,291.00,0.00,0.00
D,12343,INL,"International Falls, MN",K,132.00,0.00,0.00
D,10849,BZN,"Bozeman, MT",K,735.00,0.00,0.00
D,12335,IMT,"Iron Mountain/Kingsfd, MI",K,175.00,0.00,0.00
D,11122,CPR,"Casper, WY",K,226.00,0.00,0.00
D,11447,DVL,"Devils Lake, ND",K,147.00,0.00,0.00
D,10980,CHA,"Chattanooga, TN",K,111.00,0.00,0.00
D,12559,JST,"Johnstown, PA",K,164.00,0.00,0.00
D,12156,HLN,"Helena, MT",K,329.00,0.00,0.00
D,11648,FCA,"Kalispell, MT",K,298.00,0.00,0.00
D,12945,LEX,"Lexington, KY",K,97.00,0.00,0.00
D,13486,MSO,"Missoula, MT",K,226.00,0.00,0.00
D,11150,CSG,"Columbus, GA",K,85.00,0.00,0.00
D,12280,IDA,"Idaho Falls, ID",K,627.00,0.00,0.00
D,11092,CNY,"Moab, UT",K,103.00,0.00,0.00
D,14113,PIH,"Pocatello, ID",K,92.00,0.00,0.00
D,14109,PIB,"Hattiesburg/Laurel, MS",K,150.00,0.00,0.00
D,15582,VEL,"Vernal, UT",K,151.00,0.00,0.00
D,10627,BIS,"Bismarck/Mandan, ND",K,659.00,0.00,0.00
D,13459,MQT,"Marquette, MI",K,168.00,0.00,0.00
D,13211,MCW,"Mason City, IA",K,127.00,0.00,0.00
D,12255,HYS,"Hays, KS",K,140.00,0.00,0.00
D,11471,EAU,"Eau Claire, WI",K,164.00,0.00,0.00
D,14004,PAE,"Everett, WA",K,1.00,,
D,11637,FAR,"Fargo, ND",K,849.00,0.00,0.00
D,11721,FNT,"Flint, MI",K,39.00,0.00,0.00
D,13964,OTH,"North Bend/Coos Bay, OR",K,60.00,0.00,0.00
D,11898,GFK,"Grand Forks, ND",K,310.00,0.00,0.00
D,10469,AZO,"Kalamazoo, MI",K,2.00,0.00,0.00
D,13076,LSE,"La Crosse, WI",K,184.00,0.00,0.00
D,14150,PLN,"Pellston, MI",K,145.00,0.00,0.00
D,12888,LAR,"Laramie, WY",K,134.00,0.00,0.00
D,12884,LAN,"Lansing, MI",K,29.00,0.00,0.00
D,14120,PIR,"Pierre, SD",K,2.00,0.00,0.00
D,13433,MOT,"Minot, ND",K,449.00,0.00,0.00
D,14520,RHI,"Rhinelander, WI",K,179.00,0.00,0.00
D,14534,RIW,"Riverton/Lander, WY",K,116.00,0.00,0.00
D,14543,RKS,"Rock Springs, WY",K,109.00,0.00,0.00
D,15048,SUX,"Sioux City, IA",K,167.00,0.00,0.00
D,15380,TVC,"Traverse City, MI",K,222.00,0.00,0.00
D,14794,SGU,"St. George, UT",K,609.00,0.00,0.00
D,15624,VPS,"Valparaiso, FL",K,13.00,0.00,0.00
D,14877,SLN,"Salina, KS",K,167.00,0.00,0.00
D,15023,STS,"Santa Rosa, CA",K,615.00,0.00,0.00
D,10821,BWI,"Baltimore, MD",V,2.00,31.00,0.00
D,10599,BHM,"Birmingham, AL",V,1.00,0.00,0.00
D,15295,TOL,"Toledo, OH",V,1.00,0.00,0.00
D,10994,CHS,"Charleston, SC",V,2.00,5.00,0.00
D,11193,CVG,"Cincinnati, OH",V,371.00,5123.00,0.00
D,11298,DFW,"Dallas/Fort Worth, TX",V,1.00,4.00,0.00
D,11259,DAL,"Dallas, TX",V,4.00,9.00,0.00
D,11433,DTW,"Detroit, MI",V,1.00,13.00,0.00
D,11540,ELP,"El Paso, TX",V,6.00,41.00,0.00
D,11697,FLL,"Fort Lauderdale, FL",V,7.00,73.00,0.00
D,10685,BMI,"Bloomington/Normal, IL",V,1.00,1.00,0.00
D,11415,DRT,"Del Rio, TX",V,12.00,50.00,0.00
D,13230,MDT,"Harrisburg, PA",V,120.00,1026.00,0.00
D,10529,BDL,"Hartford, CT",V,62.00,224.00,0.00
D,12266,IAH,"Houston, TX",V,1.00,15.00,0.00
D,12217,HSV,"Huntsville, AL",V,1.00,0.00,0.00
D,13198,MCI,"Kansas City, MO",V,66.00,351.00,0.00
D,12992,LIT,"Little Rock, AR",V,1.00,2.00,0.00
D,14730,SDF,"Louisville, KY",V,7.00,10.00,0.00
D,12571,JVL,"Beloit/Janesville, WI",V,2.00,13.00,0.00
D,13244,MEM,"Memphis, TN",V,65.00,856.00,0.00
D,13303,MIA,"Miami, FL",V,111.00,1230.00,0.00
D,13461,MQY,"Smyrna, TN",V,2.00,8.00,0.00
D,13487,MSP,"Minneapolis, MN",V,1.00,4.00,0.00
D,13256,MFE,"Mission/McAllen/Edinburg, TX",V,1.00,4.00,0.00
D,10693,BNA,"Nashville, TN",V,104.00,1281.00,0.00
D,13495,MSY,"New Orleans, LA",V,60.00,329.00,0.00
D,13204,MCO,"Orlando, FL",V,3.00,26.00,0.00
D,14492,RDU,"Raleigh/Durham, NC",V,1.00,5.00,0.00
D,14524,RIC,"Richmond, VA",V,1.00,3.00,0.00
D,14576,ROC,"Rochester, NY",V,62.00,758.00,0.00
D,15016,STL,"St. Louis, MO",V,1.00,0.00,0.00
D,14869,SLC,"Salt Lake City, UT",V,1.00,12.00,0.00
D,14683,SAT,"San Antonio, TX",V,1.00,0.00,0.00
D,12055,GYY,"Gary, IN",V,2.00,3.00,0.00
D,14843,SJU,"San Juan, PR",V,31.00,97.00,0.00
D,13061,LRD,"Laredo, TX",V,50.00,290.00,0.00
D,15376,TUS,"Tucson, AZ",V,3.00,17.00,0.00
D,15370,TUL,"Tulsa, OK",V,62.00,642.00,0.00
D,16091,YIP,"Detroit, MI",V,38.00,43.00,0.00
D,12390,ISO,"Kinston, NC",V,1.00,5.00,0.00
D,11140,CRP,"Corpus Christi, TX",V,1.00,2.00,0.00
D,10194,AFW,"Dallas/Fort Worth, TX",V,5.00,0.00,0.00
D,11996,GSP,"Greer, SC",V,7.00,16.00,0.00
D,10216,AHN,"Athens, GA",V,1.00,4.00,0.00
D,10559,BFI,"Seattle, WA",V,1.00,1.00,0.00
D,15043,SUS,"St. Louis, MO",V,1.00,0.00,0.00
D,11003,CID,"Cedar Rapids/Iowa City, IA",V,122.00,1071.00,0.00
D,13947,OSC,"Oscoda, MI",V,9.00,0.00,0.00
D,11823,FWA,"Fort Wayne, IN",V,4.00,4.00,0.00
D,10747,BRO,"Brownsville, TX",V,1.00,3.00,0.00
D,11871,GDC,"Greenville, SC",V,1.00,20.00,0.00
D,12265,IAG,"Niagara Falls, NY",V,6.00,0.00,0.00
D,12945,LEX,"Lexington, KY",V,1.00,0.00,0.00
D,15153,TCL,"Tuscaloosa, AL",V,4.00,0.00,0.00
D,13535,MVL,"Morrisville, VT",K,11.00,0.00,0.00
D,15024,STT,"Charlotte Amalie, VI",K,11.00,0.00,0.00
D,13987,OXC,"Waterbury, CT",K,1.00,0.00,0.00
D,14843,SJU,"San Juan, PR",K,835.00,0.00,0.00
D,12197,HPN,"White Plains, NY",K,14.00,0.00,0.00
D,10785,BTV,"Burlington, VT",K,3.00,0.00,0.00
D,10257,ALB,"Albany, NY",V,2.00,0.00,0.00
D,10874,CAK,"Akron, OH",V,1.00,0.00,0.00
D,13832,OGS,"Ogdensburg, NY",V,1.00,0.00,0.00
D,10158,ACY,"Atlantic City, NJ",V,1.00,0.00,0.00
D,11827,FXE,"Fort Lauderdale, FL",V,2.00,0.00,0.00
D,10821,BWI,"Baltimore, MD",V,3.00,0.00,0.00
D,10670,BLM,"Belmar/Farmingdale, NJ",V,2.00,0.00,0.00
D,12397,ITH,"Ithaca/Cortland, NY",V,2.00,0.00,0.00
D,10721,BOS,"Boston, MA",V,5.00,0.00,0.00
D,10792,BUF,"Buffalo, NY",V,3.00,0.00,0.00
D,15628,VRB,"Vero Beach, FL",V,3.00,0.00,0.00
D,12323,ILM,"Wilmington, NC",V,4.00,0.00,0.00
D,10994,CHS,"Charleston, SC",V,1.00,0.00,0.00
D,13535,MVL,"Morrisville, VT",V,10.00,0.00,0.00
D,15024,STT,"Charlotte Amalie, VI",V,10.00,0.00,0.00
D,10198,AGC,"Pittsburgh, PA",V,1.00,0.00,0.00
D,13731,NPT,"Newport, RI",V,2.00,0.00,0.00
D,13232,MDW,"Chicago, IL",V,1.00,0.00,0.00
D,15027,STX,"Christiansted, VI",V,2.00,0.00,0.00
D,11961,GON,"New London/Groton, CT",V,2.00,0.00,0.00
D,12250,HYA,"Hyannis, MA",V,2.00,0.00,0.00
D,14488,RDG,"Reading, PA",V,2.00,0.00,0.00
D,11259,DAL,"Dallas, TX",V,1.00,0.00,0.00
D,14674,SAF,"Santa Fe, NM",V,1.00,0.00,0.00
D,15427,UBF,"Chatham, MA",V,6.00,0.00,0.00
D,16353,ZXU,"North Kingstown, RI",V,1.00,0.00,0.00
D,11697,FLL,"Fort Lauderdale, FL",V,3.00,0.00,0.00
D,11995,GSO,"Greensboro/High Point, NC",V,1.00,0.00,0.00
D,11899,GFL,"Glens Falls, NY",V,1.00,0.00,0.00
D,14284,PTW,"Pottstown, PA",V,1.00,0.00,0.00
D,13230,MDT,"Harrisburg, PA",V,2.00,0.00,0.00
D,10529,BDL,"Hartford, CT",V,1.00,0.00,0.00
D,14182,PNE,"Philadelphia, PA",V,1.00,0.00,0.00
D,12391,ISP,"Islip, NY",V,3.00,0.00,0.00
D,12441,JAC,"Jackson, WY",V,1.00,0.00,0.00
D,15356,TTN,"Trenton, NJ",V,3.00,0.00,0.00
D,13487,MSP,"Minneapolis, MN",V,1.00,0.00,0.00
D,14819,SIG,"San Juan, PR",V,4.00,0.00,0.00
D,15054,SVH,"Statesville, NC",V,1.00,0.00,0.00
D,12478,JFK,"New York, NY",V,1.00,0.00,0.00
D,12031,GVT,"Greenville, TX",V,1.00,0.00,0.00
D,10731,BQK,"Brunswick, GA",V,1.00,0.00,0.00
D,13505,MTN,"Baltimore, MD",V,1.00,0.00,0.00
D,11618,EWR,"Newark, NJ",V,3.00,0.00,0.00
D,13931,ORF,"Norfolk, VA",V,1.00,0.00,0.00
D,13871,OMA,"Omaha, NE",V,1.00,0.00,0.00
D,11728,FOK,"Westhampton, NY",V,2.00,0.00,0.00
D,14100,PHL,"Philadelphia, PA",V,3.00,0.00,0.00
D,11376,DPA,"Chicago, IL",V,1.00,0.00,0.00
D,14397,QMA,"Kennesaw, GA",V,1.00,0.00,0.00
D,14307,PVD,"Providence, RI",V,6.00,0.00,0.00
D,15401,TXK,"Texarkana, AR",V,2.00,0.00,0.00
D,14492,RDU,"Raleigh/Durham, NC",V,1.00,0.00,0.00
D,10975,CGS,"College Park, MD",V,1.00,0.00,0.00
D,14524,RIC,"Richmond, VA",V,1.00,0.00,0.00
D,14996,SSI,"Brunswick, GA",V,1.00,0.00,0.00
D,14576,ROC,"Rochester, NY",V,2.00,0.00,0.00
D,14557,RMN,"Stafford, VA",V,1.00,0.00,0.00
D,13987,OXC,"Waterbury, CT",V,1.00,0.00,0.00
D,16520,DE2,"Middletown, DE",V,1.00,0.00,0.00
D,14843,SJU,"San Juan, PR",V,246.00,0.00,0.00
D,15096,SYR,"Syracuse, NY",V,8.00,0.00,0.00
D,12264,IAD,"Washington, DC",V,4.00,0.00,0.00
D,14027,PBI,"West Palm Beach/Palm Beach, FL",V,5.00,0.00,0.00
D,12917,LCK,"Columbus, OH",V,2.00,0.00,0.00
D,12197,HPN,"White Plains, NY",V,67.00,0.00,0.00
D,10329,APF,"Naples, FL",V,2.00,0.00,0.00
D,11764,FRG,"East Farmingdale, NY",V,1.00,0.00,0.00
D,15618,VNY,"Van Nuys, CA",V,1.00,0.00,0.00
D,15167,TEB,"Teterboro, NJ",V,38.00,0.00,0.00
D,14259,PSM,"Portsmouth, NH",V,2.00,0.00,0.00
D,12553,JRV,"Ceiba, PR",V,2.00,0.00,0.00
D,14696,SBN,"South Bend, IN",V,1.00,0.00,0.00
D,10589,BHB,"Bar Harbor, ME",V,1.00,0.00,0.00
D,14112,PIE,"St. Petersburg, FL",V,2.00,0.00,0.00
D,15626,VQS,"Vieques, PR",V,4.00,0.00,0.00
D,10504,BBX,"Blue Bell, PA",V,1.00,0.00,0.00
D,13983,OWB,"Owensboro, KY",V,1.00,0.00,0.00
D,12599,JZU,"Bennington, VT",V,1.00,0.00,0.00
D,15043,SUS,"St. Louis, MO",V,1.00,0.00,0.00
D,13008,LKP,"Lake Placid, NY",V,2.00,0.00,0.00
D,13541,MVY,"Martha's Vineyard, MA",V,9.00,0.00,0.00
D,10154,ACK,"Nantucket, MA",V,18.00,0.00,0.00
D,14875,SLK,"Saranac Lake/Lake Placid, NY",V,1.00,0.00,0.00
D,15879,WVL,"Augusta/Waterville, ME",V,1.00,0.00,0.00
D,15412,TYS,"Knoxville, TN",V,1.00,0.00,0.00
D,11650,FCM,"Minneapolis, MN",V,1.00,0.00,0.00
D,11842,GAI,"Gaithersburg, MD",V,1.00,0.00,0.00
D,10785,BTV,"Burlington, VT",V,4.00,0.00,0.00
D,13296,MHT,"Manchester, NH",V,1.00,0.00,0.00
D,10933,CEF,"Chicopee Falls, MA",V,1.00,0.00,0.00
D,15382,TVI,"Thomasville, GA",V,1.00,0.00,0.00
D,10990,CHO,"Charlottesville, VA",V,1.00,0.00,0.00
D,11106,CON,"Concord, NH",V,1.00,0.00,0.00
D,12587,JZI,"Portland, TN",V,1.00,0.00,0.00
D,16571,1NY,"Penn Yan, NY",V,1.00,0.00,0.00
D,13577,MYR,"Myrtle Beach, SC",V,1.00,0.00,0.00
D,16680,N1Y,"Canandaigua, NY",V,1.00,0.00,0.00
D,10540,BED,"Bedford, MA",V,8.00,0.00,0.00
D,12494,JHW,"Jamestown, NY",V,1.00,0.00,0.00
D,12124,HHH,"Hilton Head, SC",V,1.00,0.00,0.00
D,15497,UST,"St. Augustine, FL",V,1.00,0.00,0.00
D,12932,LEB,"Lebanon-Hanover, NH",V,6.00,0.00,0.00
D,16442,NY5,"Millbrook, NY",V,1.00,0.00,0.00
D,13105,LUK,"Cincinnati, OH",V,2.00,0.00,0.00
D,12222,HTO,"East Hampton, NY",V,1.00,0.00,0.00
D,13398,MMU,"Morristown, NJ",V,2.00,0.00,0.00
D,16454,VGC,"Hamilton, NY",V,1.00,0.00,0.00
D,14648,RUT,"Rutland, VT",V,1.00,0.00,0.00
D,14938,SOP,"Pinehurst/Southern Pines, NC",V,1.00,0.00,0.00
D,10136,ABI,"Abilene, TX",V,6.00,0.00,0.00
D,10257,ALB,"Albany, NY",V,7.00,0.00,0.00
D,10874,CAK,"Akron, OH",V,7.00,0.00,0.00
D,10140,ABQ,"Albuquerque, NM",V,6.00,0.00,0.00
D,10431,AVL,"Asheville, NC",V,4.00,0.00,0.00
D,10279,AMA,"Amarillo, TX",V,2.00,0.00,0.00
D,10397,ATL,"Atlanta, GA",V,17.00,0.00,0.00
D,15323,TRI,"Bristol/Johnson City/Kingsport, TN",V,2.00,0.00,0.00
D,10158,ACY,"Atlantic City, NJ",V,50.00,0.00,0.00
D,11146,CRW,"Charleston/Dunbar, WV",V,1.00,0.00,0.00
D,10821,BWI,"Baltimore, MD",V,17.00,0.00,0.00
D,11577,ERI,"Erie, PA",V,1.00,0.00,0.00
D,10781,BTR,"Baton Rouge, LA",V,44.00,0.00,0.00
D,11641,FAY,"Fayetteville, NC",V,6.00,0.00,0.00
D,15374,TUP,"Tupelo, MS",V,9.00,0.00,0.00
D,10599,BHM,"Birmingham, AL",V,5.00,0.00,0.00
D,14574,ROA,"Roanoke, VA",V,7.00,0.00,0.00
D,10721,BOS,"Boston, MA",V,18.00,0.00,0.00
D,10792,BUF,"Buffalo, NY",V,43.00,0.00,0.00
D,15295,TOL,"Toledo, OH",V,16.00,0.00,0.00
D,10800,BUR,"Burbank, CA",V,1.00,0.00,0.00
D,12323,ILM,"Wilmington, NC",V,4.00,0.00,0.00
D,10994,CHS,"Charleston, SC",V,6.00,0.00,0.00
D,11027,CKB,"Clarksburg/Fairmont, WV",V,3.00,0.00,0.00
D,11057,CLT,"Charlotte, NC",V,12.00,0.00,0.00
D,13232,MDW,"Chicago, IL",V,24.00,0.00,0.00
D,13930,ORD,"Chicago, IL",V,28.00,0.00,0.00
D,11193,CVG,"Cincinnati, OH",V,504.00,0.00,0.00
D,10683,BMG,"Bloomington, IN",V,7.00,0.00,0.00
D,11042,CLE,"Cleveland, OH",V,11.00,0.00,0.00
D,11109,COS,"Colorado Springs, CO",V,3.00,0.00,0.00
D,10868,CAE,"Columbia, SC",V,14.00,0.00,0.00
D,11066,CMH,"Columbus, OH",V,54.00,0.00,0.00
D,11298,DFW,"Dallas/Fort Worth, TX",V,4.00,0.00,0.00
D,11259,DAL,"Dallas, TX",V,37.00,0.00,0.00
D,11267,DAY,"Dayton, OH",V,23.00,0.00,0.00
D,11292,DEN,"Denver, CO",V,29.00,0.00,0.00
D,11423,DSM,"Des Moines, IA",V,11.00,0.00,0.00
D,11433,DTW,"Detroit, MI",V,86.00,0.00,0.00
D,11540,ELP,"El Paso, TX",V,103.00,0.00,0.00
D,11697,FLL,"Fort Lauderdale, FL",V,9.00,0.00,0.00
D,14635,RSW,"Fort Myers, FL",V,5.00,0.00,0.00
D,11638,FAT,"Fresno, CA",V,4.00,0.00,0.00
D,11203,CWA,"Mosinee, WI",V,2.00,0.00,0.00
D,10685,BMI,"Bloomington/Normal, IL",V,12.00,0.00,0.00
D,14716,SCK,"Stockton, CA",V,4.00,0.00,0.00
D,10557,BFD,"Bradford, PA",V,3.00,0.00,0.00
D,11986,GRR,"Grand Rapids, MI",V,4.00,0.00,0.00
D,11459,DYS,"Abilene, TX",V,1.00,0.00,0.00
D,11995,GSO,"Greensboro/High Point, NC",V,72.00,0.00,0.00
D,13230,MDT,"Harrisburg, PA",V,20.00,0.00,0.00
D,10529,BDL,"Hartford, CT",V,20.00,0.00,0.00
D,12266,IAH,"Houston, TX",V,32.00,0.00,0.00
D,12191,HOU,"Houston, TX",V,30.00,0.00,0.00
D,12544,USA,"Concord, NC",V,6.00,0.00,0.00
D,12339,IND,"Indianapolis, IN",V,32.00,0.00,0.00
D,12451,JAX,"Jacksonville, FL",V,14.00,0.00,0.00
D,13198,MCI,"Kansas City, MO",V,6.00,0.00,0.00
D,11067,CMI,"Champaign/Urbana, IL",V,22.00,0.00,0.00
D,12889,LAS,"Las Vegas, NV",V,26.00,0.00,0.00
D,12992,LIT,"Little Rock, AR",V,5.00,0.00,0.00
D,12954,LGB,"Long Beach, CA",V,19.00,0.00,0.00
D,10732,BQN,"Aguadilla, PR",V,2.00,0.00,0.00
D,14853,SKF,"San Antonio, TX",V,1.00,0.00,0.00
D,11905,GGG,"Longview, TX",V,3.00,0.00,0.00
D,12892,LAX,"Los Angeles, CA",V,101.00,0.00,0.00
D,14730,SDF,"Louisville, KY",V,58.00,0.00,0.00
D,12320,ILG,"Wilmington, DE",V,1.00,0.00,0.00
D,12896,LBB,"Lubbock, TX",V,27.00,0.00,0.00
D,13341,MKC,"Kansas City, MO",V,2.00,0.00,0.00
D,13485,MSN,"Madison, WI",V,12.00,0.00,0.00
D,13244,MEM,"Memphis, TN",V,33.00,0.00,0.00
D,13303,MIA,"Miami, FL",V,664.00,1978.00,0.00
D,13342,MKE,"Milwaukee, WI",V,121.00,0.00,0.00
D,13487,MSP,"Minneapolis, MN",V,137.00,0.00,0.00
D,13256,MFE,"Mission/McAllen/Edinburg, TX",V,3.00,0.00,0.00
D,13367,MLI,"Moline, IL",V,4.00,0.00,0.00
